Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,latitude,longitude,altitude,utmEasting,utmNorthing,zone,letter,quality
1697065531.4878452,203,83098,0,GPS1_Frame,42.33864787833333,-71.08866997166666,6.585,327937.9028533078,4689489.776851386,19,T,1
1697065533.5990381,204,83099,0,GPS1_Frame,42.33864676333334,-71.08867047333334,6.743,327937.8584836542,4689489.65405427,19,T,5
1697065535.7066736,205,83100,0,GPS1_Frame,42.33864687333333,-71.08867078,6.701,327937.8335198036,4689489.666889497,19,T,5
1697065537.993215,206,83101,0,GPS1_Frame,42.338646913333335,-71.08867125333333,6.671,327937.7946346477,4689489.6722890185,19,T,5
1697065540.2817454,207,83102,0,GPS1_Frame,42.338646956666665,-71.08867172,6.714,327937.75630780123,4689489.678045191,19,T,5
1697065542.394184,208,83103,0,GPS1_Frame,42.33864689333333,-71.088672,6.764,327937.7330680301,4689489.671579107,19,T,5
1697065544.506893,209,83104,0,GPS1_Frame,42.33864699,-71.08867254,6.767,327937.68884528964,4689489.683405936,19,T,5
1697065546.620527,210,83105,0,GPS1_Frame,42.338647125,-71.088672765,6.81,327937.67067750904,4689489.698851966,19,T,5
1697065548.736239,211,83106,0,GPS1_Frame,42.33864736666666,-71.088673185,6.813,327937.63673613267,4689489.726537114,19,T,5
1697065550.850658,212,83107,0,GPS1_Frame,42.33864733,-71.08867332,6.852,327937.62551452126,4689489.722738743,19,T,5
1697065552.9631243,213,83108,0,GPS1_Frame,42.33864732,-71.08867342333333,6.941,327937.6169744139,4689489.721837422,19,T,5
1697065555.0775933,214,83109,0,GPS1_Frame,42.33864740166667,-71.08867346,6.998,327937.61417648423,4689489.730980084,19,T,5
1697065557.1911151,215,83110,0,GPS1_Frame,42.33864728166667,-71.08867342833334,7.058,327937.6164579474,4689489.717590915,19,T,5
1697065559.3048127,216,83111,0,GPS1_Frame,42.338647415,-71.08867352666667,7.16,327937.60872070305,4689489.732595554,19,T,5
1697065561.4186134,217,83138,0,GPS1_Frame,42.33864713333333,-71.08867644666667,7.998,327937.3673963206,4689489.707227463,19,T,5
1697065563.5314076,218,83139,0,GPS1_Frame,42.33864643166667,-71.08867595,8.042,327937.406398985,4689489.628307667,19,T,5
1697065565.6436884,219,83140,0,GPS1_Frame,42.338646606666664,-71.08867629166667,8.011,327937.37872904725,4689489.648431475,19,T,5
1697065567.755242,220,83141,0,GPS1_Frame,42.33864646166667,-71.08867644166666,8.019,327937.36597621505,4689489.632633864,19,T,5
1697065569.8676062,221,83142,0,GPS1_Frame,42.338647045,-71.08867671666667,8.117,327937.34491218184,4689489.6979650855,19,T,5
1697065571.9800391,222,83143,0,GPS1_Frame,42.33864691833333,-71.088676645,8.197,327937.35047074826,4689489.683754689,19,T,5
